year,title,passing,director,writer,producer,overall
1980.0,Resurrection,0,0.0,0.0,0,0.0
1980.0,The Shining,0,0.0,1.0,0,1.0
1980.0,Somewhere in Time,0,0.0,0.0,0,0.0
1980.0,Star Wars: Episode V - The Empire Strikes Back,0,0.0,1.0,0,1.0
1980.0,Superman II,1,0.0,1.0,0,1.0
1980.0,Xanadu,1,0.0,0.0,0,0.0
1979.0,Alien,1,0.0,0.0,0,0.0
1979.0,All That Jazz,0,0.0,0.0,0,0.0
1979.0,The Amityville Horror,1,0.0,0.0,0,0.0
1979.0,Angels' Brigade,1,0.0,0.0,0,0.0
1979.0,Apocalypse Now,0,0.0,0.0,0,0.0
1979.0,Being There,0,0.0,0.0,0,0.0
1979.0,The Bell Jar,1,0.0,1.0,0,1.0
1979.0,The Black Hole,0,0.0,1.0,0,1.0
1979.0,The China Syndrome,1,0.0,0.0,0,0.0
1979.0,Die Blechtrommel,1,0.0,0.0,0,0.0
1979.0,Escape from Alcatraz,0,0.0,0.0,0,0.0
1979.0,The Frisco Kid,0,0.0,0.0,0,0.0
1979.0,Hair,1,0.0,0.0,0,0.0
1979.0,The In-Laws,1,0.0,0.0,0,0.0
1979.0,The Jerk,0,0.0,0.0,0,0.0
1979.0,Kramer vs. Kramer,0,0.0,0.0,0,0.0
1979.0,L'hypothese du tableau vole,0,0.0,0.0,0,0.0
1979.0,Life of Brian,1,0.0,0.0,0,0.0
1979.0,Mad Max,1,0.0,0.0,0,0.0
1979.0,Manhattan,0,0.0,0.0,0,0.0
1979.0,The Marriage of Maria Braun,1,0.0,1.0,0,1.0
1979.0,Meatballs,1,0.0,0.0,0,0.0
1979.0,Moonraker,0,0.0,0.0,0,0.0
1979.0,Murder by Natural Causes,0,0.0,0.0,0,0.0
1979.0,My Brilliant Career,1,1.0,1.0,1,3.0
1979.0,Nosferatu the Vampyre,0,0.0,0.0,0,0.0
1979.0,Phantasm,0,0.0,0.0,0,0.0
1979.0,Quadrophenia,0,0.0,0.0,0,0.0
1979.0,Rock 'n' Roll High School,1,0.0,0.0,0,0.0
1979.0,Rocky II,0,0.0,0.0,0,0.0
1979.0,Stalker,0,0.0,0.0,0,0.0
1979.0,Star Trek: The Motion Picture,0,0.0,0.0,0,0.0
1979.0,Time After Time,0,0.0,0.0,0,0.0
1979.0,Tourist Trap,1,0.0,0.0,0,0.0
1979.0,The Warriors,0,0.0,0.0,0,0.0
1978.0,Animal House,0,0.0,0.0,0,0.0
1978.0,Avalanche,0,0.0,0.0,0,0.0
1978.0,Battlestar Galactica,1,0.0,0.0,0,0.0
1978.0,The Boys from Brazil,0,0.0,0.0,0,0.0
1978.0,Damien: Omen II,0,0.0,0.0,0,0.0
1978.0,Dawn of the Dead,0,0.0,0.0,0,0.0
1978.0,Days of Heaven,1,0.0,0.0,0,0.0
1978.0,Death on the Nile,1,0.0,1.0,0,1.0
1978.0,The Deer Hunter,0,0.0,0.0,0,0.0
1978.0,Foul Play,1,0.0,0.0,0,0.0
1978.0,Girlfriends,1,1.0,0.0,1,2.0
1978.0,Grease,1,0.0,0.0,0,0.0
1978.0,Höstsonaten,1,0.0,0.0,0,0.0
1978.0,Halloween,1,0.0,1.0,1,2.0
1978.0,The Hound of the Baskervilles,1,0.0,0.0,0,0.0
1978.0,I Spit on Your Grave,0,0.0,0.0,0,0.0
1978.0,Interiors,1,0.0,0.0,0,0.0
1978.0,Jaws 2,0,0.0,0.0,0,0.0
1978.0,La cage aux folles,0,0.0,0.0,0,0.0
1978.0,Magic,0,0.0,0.0,0,0.0
1978.0,Midnight Express,0,0.0,0.0,0,0.0
1978.0,Quel maledetto treno blindato,0,0.0,1.0,0,1.0
1978.0,Ringing Bell (Chirin no Suzu),0,0.0,0.0,0,0.0
1978.0,The Shout,0,0.0,0.0,0,0.0
1978.0,The Star Wars Holiday Special,0,0.0,0.0,0,0.0
1978.0,Starcrash,1,0.0,0.0,0,0.0
1978.0,Superman,0,0.0,1.0,0,1.0
1978.0,Watership Down,0,0.0,0.0,0,0.0
1978.0,Within the Woods,1,0.0,0.0,0,0.0
1978.0,The Wiz,1,0.0,0.0,0,0.0
1977.0,3 Women,1,0.0,0.0,0,0.0
1977.0,The 36 Crazy Fists,0,0.0,0.0,0,0.0
1977.0,A Bridge Too Far,0,0.0,0.0,0,0.0
1977.0,A Little Night Music,1,0.0,0.0,0,0.0
1977.0,A Special Day,0,0.0,0.0,0,0.0
1977.0,ABBA: The Movie,0,0.0,0.0,0,0.0
1977.0,Annie Hall,1,0.0,0.0,0,0.0
1977.0,Close Encounters of the Third Kind,0,0.0,0.0,1,1.0
1977.0,Damnation Alley,0,0.0,0.0,0,0.0
1977.0,Death Trap!,1,0.0,0.0,0,0.0
1977.0,Desperate Living,1,0.0,0.0,0,0.0
1977.0,"The Devil, Probably",0,0.0,0.0,0,0.0
1977.0,Eraserhead,0,0.0,0.0,1,1.0
1977.0,The Goodbye Girl,1,0.0,0.0,0,0.0
1977.0,The Haunting of Julia,1,0.0,0.0,0,0.0
1977.0,High Anxiety,0,0.0,0.0,0,0.0
1977.0,The Hills Have Eyes,1,0.0,0.0,0,0.0
1977.0,House,1,0.0,0.0,0,0.0
1977.0,Julia,1,0.0,1.0,0,1.0
1977.0,The Kentucky Fried Movie,0,0.0,0.0,0,0.0
1977.0,Kingdom of the Spiders,1,0.0,0.0,0,0.0
1977.0,The Man Who Loved Women,0,0.0,1.0,0,1.0
1977.0,The Many Adventures of Winnie the Pooh,0,0.0,0.0,0,0.0
1977.0,Martin,0,0.0,0.0,0,0.0
1977.0,Orca,0,0.0,0.0,0,0.0
1977.0,The Rescuers,1,0.0,0.0,0,0.0
1977.0,Saturday Night Fever,0,0.0,0.0,0,0.0
1977.0,The Sentinel,1,0.0,0.0,0,0.0
1977.0,Sluzhebnyy roman,1,0.0,0.0,0,0.0
1977.0,Soldaat van Oranje,0,0.0,0.0,0,0.0
1977.0,The Spy Who Loved Me,0,0.0,0.0,0,0.0
1977.0,Star Wars,0,0.0,0.0,0,0.0
1977.0,Stroszek,0,0.0,0.0,0,0.0
1977.0,Suspiria,1,0.0,1.0,0,1.0
1977.0,The Turning Point,1,0.0,0.0,1,1.0
1976.0,A Star Is Born,0,0.0,1.0,1,2.0
1976.0,All the President's Men,0,0.0,0.0,0,0.0
1976.0,Assault on Precinct 13,1,0.0,0.0,0,0.0
1976.0,Bugsy Malone,1,0.0,0.0,0,0.0
1976.0,The Desert of the Tartars,0,0.0,0.0,0,0.0
1976.0,Family Plot,1,0.0,0.0,0,0.0
1976.0,The Gumball Rally,1,0.0,0.0,0,0.0
1976.0,Il secondo tragico Fantozzi,0,0.0,0.0,0,0.0
1976.0,In the Realm of the Senses,1,0.0,0.0,0,0.0
1976.0,Les Douze Travaux d’Astérix (the Twelve Tasks of Asterix),0,0.0,0.0,0,0.0
1976.0,The Little Girl Who Lives Down the Lane,1,0.0,0.0,0,0.0
1976.0,Logan's Run,0,0.0,0.0,0,0.0
1976.0,The Man Who Fell to Earth,0,0.0,0.0,0,0.0
1976.0,Marathon Man,0,0.0,0.0,0,0.0
1976.0,Murder by Death,1,0.0,0.0,0,0.0
1976.0,Network,1,0.0,0.0,0,0.0
1976.0,The Omen,1,0.0,0.0,0,0.0
1976.0,The Outlaw Josey Wales,0,0.0,0.0,0,0.0
1976.0,Pascual Duarte,0,0.0,0.0,0,0.0
1976.0,Rocky,0,0.0,0.0,0,0.0
1976.0,Sebastiane,0,0.0,0.0,0,0.0
1976.0,Silent Movie,0,0.0,0.0,0,0.0
1976.0,Silver Streak,0,0.0,0.0,0,0.0
1976.0,Small Change,1,0.0,1.0,0,1.0
1976.0,Sparkle,1,0.0,0.0,0,0.0
1976.0,Taxi Driver,0,0.0,0.0,1,1.0
1976.0,The Town That Dreaded Sundown,0,0.0,0.0,0,0.0
1975.0,A boy and His Dog,0,0.0,0.0,0,0.0
1975.0,Barry Lyndon,0,0.0,0.0,0,0.0
1975.0,Blonde in Black Leather,1,0.0,1.0,0,1.0
1975.0,Deep Red,1,0.0,0.0,0,0.0
1975.0,Dersu Uzala,0,0.0,0.0,0,0.0
1975.0,Dialogues of Exiles,1,0.0,0.0,0,0.0
1975.0,Dog Day Afternoon,1,0.0,0.0,0,0.0
1975.0,Dolemite,0,0.0,0.0,0,0.0
1975.0,Emmanuelle II,1,0.0,0.0,0,0.0
1975.0,Grey Gardens,1,0.0,0.0,0,0.0
1975.0,"Ironiya sudby, ili S legkim parom!",0,0.0,0.0,0,0.0
1975.0,Jaws,1,0.0,0.0,0,0.0
1975.0,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1,1.0,1.0,0,2.0
1975.0,Katie Tippel,1,0.0,1.0,0,1.0
1975.0,Love and Death,1,0.0,0.0,0,0.0
1975.0,The Maids,1,0.0,0.0,0,0.0
1975.0,The Mirror,1,0.0,0.0,0,0.0
1975.0,Monty Python and the Holy Grail,0,0.0,0.0,0,0.0
1975.0,Nashville,1,0.0,1.0,0,1.0
1975.0,One Flew Over the Cuckoo's Nest,0,0.0,0.0,0,0.0
1975.0,Picnic at Hanging Rock,1,0.0,0.0,0,0.0
1975.0,The Rocky Horror Picture Show,1,0.0,0.0,0,0.0
1975.0,"Salò o le 120 giornate di Sodoma [Salo, or the 120 Days of Sodom]",1,0.0,0.0,0,0.0
1975.0,The Stepford Wives,1,0.0,0.0,0,0.0
1975.0,The Story of O,1,0.0,1.0,0,1.0
1975.0,Switchblade Sisters,1,0.0,0.0,0,0.0
1975.0,Terror of Mechagodzilla,0,0.0,0.0,0,0.0
1975.0,Three Days of the Condor,0,0.0,0.0,0,0.0
1975.0,Tommy,0,0.0,0.0,0,0.0
1975.0,Zorro,0,0.0,0.0,0,0.0
1974.0,A Woman Under The Influence,1,0.0,0.0,0,0.0
1974.0,Ali: Fear Eats the Soul,1,0.0,0.0,0,0.0
1974.0,Alice Doesn't Live Here Anymore,1,0.0,0.0,0,0.0
1974.0,Black Christmas,1,0.0,0.0,0,0.0
1974.0,Blazing Saddles,0,0.0,0.0,0,0.0
1974.0,Brief Encounter,1,0.0,0.0,0,0.0
1974.0,Celine and Julie Go Boating,1,0.0,1.0,0,1.0
1974.0,Chinatown,0,0.0,0.0,0,0.0
1974.0,The Conversation,0,0.0,0.0,0,0.0
1974.0,Dark Star,0,0.0,0.0,0,0.0
1974.0,Death Wish,1,0.0,0.0,0,0.0
1974.0,Edvard Munch,0,0.0,0.0,0,0.0
1974.0,Emmanuelle,1,0.0,1.0,0,1.0
1974.0,Female Trouble,1,0.0,0.0,0,0.0
1974.0,Foxy Brown,1,0.0,0.0,0,0.0
1974.0,The Godfather: Part II,0,0.0,0.0,0,0.0
1974.0,Godzilla vs. Mechagodzilla,0,0.0,0.0,0,0.0
1974.0,Going Places,0,0.0,0.0,0,0.0
1974.0,The Groove Tube,0,0.0,0.0,0,0.0
1974.0,"Je, tu, il, elle",1,1.0,1.0,1,3.0
1974.0,The Legend of the 7 Golden Vampires,0,0.0,0.0,0,0.0
1974.0,Mame,1,0.0,0.0,0,0.0
1974.0,The Man with the Golden Gun,0,0.0,0.0,0,0.0
1974.0,Non si deve profanare il sonno dei morti [The Living Dead at Manchester Morgue],0,0.0,0.0,0,0.0
1974.0,The Odessa File,1,0.0,0.0,0,0.0
1974.0,The Parallax View,0,0.0,0.0,0,0.0
1974.0,Phantom of the Paradise,0,0.0,0.0,0,0.0
1974.0,The Sugarland Express,0,0.0,0.0,0,0.0
1974.0,The Texas Chain Saw Massacre,0,0.0,0.0,0,0.0
1974.0,The Towering Inferno,0,0.0,0.0,0,0.0
1974.0,Truck Turner,1,0.0,0.0,0,0.0
1974.0,Vampyres,1,0.0,0.0,0,0.0
1974.0,Young Frankenstein,0,0.0,0.0,0,0.0
1974.0,Zardoz,0,0.0,0.0,0,0.0
1973.0,A Charlie Brown Thanksgiving,0,0.0,0.0,0,0.0
1973.0,A Doll's House,1,0.0,0.0,0,0.0
1973.0,A Touch of Class,0,0.0,0.0,0,0.0
1973.0,American Graffiti,0,0.0,1.0,0,1.0
1973.0,The Baby,1,0.0,0.0,0,0.0
1973.0,Badlands,0,0.0,0.0,0,0.0
1973.0,"Black Mama, White Mama",1,0.0,0.0,0,0.0
1973.0,Children Shouldn't Play with Dead Things,1,0.0,0.0,0,0.0
1973.0,The Crazies,1,0.0,0.0,0,0.0
1973.0,Day for Night,1,0.0,1.0,0,1.0
1973.0,Don Juan (Or If Don Juan Were a Woman),1,0.0,0.0,0,0.0
1973.0,Don't look now,1,0.0,1.0,0,1.0
1973.0,El ataque de los muertos sin ojos [Return of the Evil Dead],1,0.0,0.0,0,0.0
1973.0,The Exorcist,1,0.0,0.0,0,0.0
1973.0,Godzilla vs. Megalon,0,0.0,0.0,0,0.0
1973.0,High Plains Drifter,0,0.0,0.0,0,0.0
1973.0,The Holy Mountain,0,0.0,0.0,0,0.0
1973.0,Ivan Vasilevich menyaet professiyu,0,0.0,0.0,0,0.0
1973.0,Jesus Christ Superstar,0,0.0,0.0,0,0.0
1973.0,Lady Snowblood,1,0.0,0.0,0,0.0
1973.0,The Legend of Hell House,1,0.0,0.0,1,1.0
1973.0,Lemora: A Child's Tale Of The Supernatural,1,0.0,0.0,0,0.0
1973.0,Live and Let Die,0,0.0,0.0,0,0.0
1973.0,The Mad Adventures of 'Rabbi' Jacob,0,0.0,1.0,0,1.0
1973.0,Mean Streets,0,0.0,0.0,0,0.0
1973.0,Paper Moon,1,0.0,0.0,0,0.0
1973.0,Papillon,0,0.0,0.0,0,0.0
1973.0,Payday,0,0.0,0.0,0,0.0
1973.0,The Satanic Rites of Dracula,0,0.0,0.0,0,0.0
1973.0,Serpico,0,0.0,0.0,0,0.0
1973.0,Sleeper,0,0.0,0.0,0,0.0
1973.0,Soylent Green,0,0.0,0.0,0,0.0
1973.0,The Spirit of the Beehive,1,0.0,0.0,0,0.0
1973.0,The Sting,0,0.0,0.0,1,1.0
1973.0,Turkish Delight,1,0.0,0.0,0,0.0
1973.0,The Wicker Man,1,0.0,0.0,0,0.0
1973.0,World on a Wire,0,0.0,0.0,0,0.0
1972.0,1776,0,0.0,0.0,0,0.0
1972.0,Aguirre: The Wrath of God,0,0.0,0.0,0,0.0
1972.0,Avanti!,1,0.0,0.0,0,0.0
1972.0,The Bitter Tears of Petra von Kant,1,0.0,0.0,0,0.0
1972.0,Blacula,1,0.0,0.0,0,0.0
1972.0,Butterflies Are Free,1,0.0,0.0,0,0.0
1972.0,Cabaret,1,0.0,1.0,0,1.0
1972.0,Chloe in the Afternoon,0,0.0,0.0,0,0.0
1972.0,Cries and Whispers (Viskningar och rop),1,0.0,0.0,1,1.0
1972.0,The Dawns Here are Quiet,1,0.0,0.0,0,0.0
1972.0,Deep Throat,1,0.0,0.0,0,0.0
1972.0,Deliverance,0,0.0,0.0,0,0.0
1972.0,Don't Torture a Duckling,0,0.0,0.0,0,0.0
1972.0,The Duscreet Charm of the Bourgeoisie,1,0.0,0.0,0,0.0
1972.0,Frenzy,1,0.0,0.0,0,0.0
1972.0,The Godfather,0,0.0,0.0,0,0.0
1972.0,Godzilla vs. Gigan,0,0.0,0.0,0,0.0
1972.0,Jeremiah Johnson,0,0.0,0.0,0,0.0
1972.0,"L'aventure, c'est l'aventure",0,0.0,0.0,0,0.0
1972.0,The Last House on the Left,1,0.0,1.0,0,1.0
1972.0,Last Tango in Paris,1,0.0,1.0,0,1.0
1972.0,The Mattei Affair (Il caso Mattei),0,0.0,0.0,0,0.0
1972.0,The Other Side of Underneath,1,1.0,0.0,0,1.0
1972.0,Pink Flamingos,1,0.0,0.0,0,0.0
1972.0,The Poseidon Adventure,0,0.0,0.0,0,0.0
1972.0,Sbatti il mostro in prima pagina,0,0.0,0.0,0,0.0
1972.0,"Silent Night, Bloody Night",1,0.0,0.0,0,0.0
1972.0,Sleuth,0,0.0,0.0,0,0.0
1972.0,Solyaris,0,0.0,0.0,0,0.0
1972.0,State of Siege,0,0.0,0.0,0,0.0
1972.0,Travels With My Aunt,1,0.0,1.0,0,1.0
1972.0,Une belle fille comme moi,1,0.0,0.0,0,0.0
1972.0,Wedding in White,1,0.0,0.0,0,0.0
1972.0,What's up Doc,0,0.0,0.0,0,0.0
1972.0,When Michael Calls,0,0.0,0.0,0,0.0
1971.0,10 Rillington Place,0,0.0,0.0,0,0.0
1971.0,A Clockwork Orange,0,0.0,0.0,0,0.0
1971.0,And Now for Something Completely Different,0,0.0,0.0,1,1.0
1971.0,Bananas,0,0.0,0.0,0,0.0
1971.0,Bedknobs and Broomsticks,1,0.0,0.0,0,0.0
1971.0,Bello onesto emigrato Australia sposerebbe compaesana illibata,0,0.0,0.0,0,0.0
1971.0,Death in Venice,0,0.0,0.0,0,0.0
1971.0,The Devils,1,0.0,0.0,0,0.0
1971.0,Diamonds Are Forever,0,0.0,0.0,0,0.0
1971.0,Duel,0,0.0,0.0,0,0.0
1971.0,Escape from the Planet of the Apes,0,0.0,0.0,0,0.0
1971.0,The French Connection,0,0.0,0.0,0,0.0
1971.0,Frenchie King,1,0.0,0.0,0,0.0
1971.0,Get Carter,0,0.0,0.0,0,0.0
1971.0,Godzilla vs. the Smog Monster (Godzilla vs. Hedorah),1,0.0,0.0,0,0.0
1971.0,Hannie Caulder,0,0.0,0.0,0,0.0
1971.0,Harold and Maude,1,0.0,0.0,0,0.0
1971.0,Here Comes Peter Cotton Tail,0,0.0,0.0,0,0.0
1971.0,The House That Dripped Blood,1,0.0,0.0,0,0.0
1971.0,Klute,1,0.0,0.0,0,0.0
1971.0,The Lady Hermit,1,0.0,0.0,0,0.0
1971.0,The Last Picture Show,0,0.0,0.0,0,0.0
1971.0,Let's Scare Jessica to Death,1,0.0,0.0,0,0.0
1971.0,Lulu the Tool,0,0.0,0.0,0,0.0
1971.0,Lust for a Vampire,1,0.0,0.0,0,0.0
1971.0,Macbeth,0,0.0,0.0,0,0.0
1971.0,"Mary, Queen of Scots",1,0.0,0.0,0,0.0
1971.0,McCabe & Mrs. Miller,1,0.0,0.0,0,0.0
1971.0,The Million Dollar Duck,0,0.0,0.0,0,0.0
1971.0,Mon oncle Antoine,1,0.0,0.0,0,0.0
1971.0,Mrs. Pollifax - Spy,1,0.0,1.0,0,1.0
1971.0,Nicholas and Alexandra,1,0.0,0.0,0,0.0
1971.0,Play Misty for Me,1,0.0,0.0,0,0.0
1971.0,Shaft,0,0.0,0.0,0,0.0
1971.0,Straw Dogs,0,0.0,0.0,0,0.0
1971.0,Sweet Sweetback's Baadasssss Song,0,0.0,0.0,0,0.0
1971.0,Taking Off,1,0.0,0.0,0,0.0
1971.0,THX 1138,0,0.0,0.0,0,0.0
1971.0,The Trojan Women,1,0.0,0.0,0,0.0
1971.0,Vampyros Lesbos,1,0.0,0.0,0,0.0
1971.0,Wake in Fright,0,0.0,0.0,0,0.0
1971.0,Walkabout,0,0.0,0.0,0,0.0
1971.0,Werewolves on Wheels,0,0.0,0.0,0,0.0
1971.0,Willy Wonka & the Chocolate Factory,0,0.0,0.0,0,0.0
1970.0,Airport,1,0.0,0.0,0,0.0
1970.0,The AristoCats,1,0.0,0.0,0,0.0
1970.0,Bambule,1,0.0,1.0,0,1.0
1970.0,Beyond the Valley of the Dolls,1,0.0,0.0,1,1.0
1970.0,The Boys in the Band,0,0.0,0.0,0,0.0
1970.0,Claire's Knee,1,0.0,0.0,0,0.0
1970.0,Colossus: The Forbin Project,0,0.0,0.0,0,0.0
1970.0,The Conformist,1,0.0,0.0,0,0.0
1970.0,Darling Lili,1,0.0,0.0,0,0.0
1970.0,Deep End,0,0.0,0.0,0,0.0
1970.0,Dodes'ka-den,1,0.0,0.0,0,0.0
1970.0,Donkey Skin,1,0.0,0.0,1,1.0
1970.0,Five Easy Pieces,1,0.0,1.0,0,1.0
1970.0,House of Dark Shadows,0,0.0,0.0,0,0.0
1970.0,Le Cercle Rouge,0,0.0,0.0,0,0.0
1970.0,Les novices,1,0.0,0.0,0,0.0
1970.0,Little Big Man,0,0.0,0.0,0,0.0
1970.0,Love Story,0,0.0,0.0,0,0.0
1970.0,The Music Lovers,0,0.0,0.0,0,0.0
1970.0,"Nachts, wenn Dracula erwacht",0,0.0,0.0,0,0.0
1970.0,The Phantom Tollbooth,0,0.0,0.0,0,0.0
1970.0,Santa Clause is Comin' to Town,0,0.0,0.0,0,0.0
1970.0,Scars of Dracula,0,0.0,0.0,0,0.0
1970.0,Taste the Blood of Dracula,1,0.0,0.0,0,0.0
1970.0,Tora! Tora! Tora!,0,0.0,0.0,0,0.0
1970.0,Tristana,0,0.0,0.0,0,0.0
1970.0,Two Mules for Sister Sara,1,0.0,0.0,0,0.0
1970.0,The Vampire Lovers,1,0.0,0.0,0,0.0
1970.0,Waterloo,0,0.0,0.0,0,0.0
1969.0,Age of Consent,1,0.0,0.0,0,0.0
1969.0,Alice's Restaurant,0,0.0,0.0,0,0.0
1969.0,Army of Shadows,0,0.0,0.0,0,0.0
1969.0,Butch Cassidy and the Sundance Kid,0,0.0,0.0,0,0.0
1969.0,Chastity,0,0.0,0.0,0,0.0
1969.0,The Computer Wore Tennis Shoes,0,0.0,0.0,0,0.0
1969.0,Downhill Racer,0,0.0,0.0,0,0.0
1969.0,Easy Rider,0,0.0,0.0,0,0.0
1969.0,"Godzilla's Revenge (Godzilla, Minira, Gabara: All Monsters Attack)",0,0.0,0.0,0,0.0
1969.0,"Hello, Dolly!",1,0.0,0.0,0,0.0
1969.0,The Honeymoon Killers,1,0.0,0.0,0,0.0
1969.0,The Italian Job,0,0.0,0.0,0,0.0
1969.0,Kes,0,0.0,0.0,0,0.0
1969.0,Midnight Cowboy,0,0.0,0.0,0,0.0
1969.0,Mississippi Mermaid,1,0.0,0.0,0,0.0
1969.0,My Night at Maud's,1,0.0,0.0,0,0.0
1969.0,My Side of the Mountain,0,0.0,0.0,0,0.0
1969.0,On Her Majesty's Secret Service,0,0.0,0.0,0,0.0
1969.0,Paint Your Wagon,0,0.0,0.0,0,0.0
1969.0,The Prime of Miss Jean Brodie,1,0.0,1.0,0,1.0
1969.0,Support Your Local Sheriff!,0,0.0,0.0,0,0.0
1969.0,Take the Money and Run,0,0.0,0.0,0,0.0
1969.0,"They Shoot Horses, Don't They?",0,0.0,0.0,0,0.0
1969.0,True Grit,1,0.0,1.0,0,1.0
1969.0,Women in Love,1,0.0,0.0,0,0.0
1969.0,Z,0,0.0,0.0,0,0.0
1968.0,2001: A Space Odyssey,0,0.0,0.0,0,0.0
1968.0,Asterix et Cleopatre,0,0.0,0.0,0,0.0
1968.0,Barbarella,1,0.0,0.0,0,0.0
1968.0,The Bride Wore Black,1,0.0,0.0,0,0.0
1968.0,Bullitt,0,0.0,0.0,0,0.0
1968.0,Carry On... Up the Khyber,1,0.0,0.0,0,0.0
1968.0,Charly,0,0.0,0.0,0,0.0
1968.0,Destroy All Monsters,0,0.0,0.0,0,0.0
1968.0,Dracula Has Risen from the Grave,0,0.0,0.0,0,0.0
1968.0,Funny Girl,1,0.0,1.0,0,1.0
1968.0,Gamera vs. Viras,0,0.0,0.0,0,0.0
1968.0,Hang 'Em High,0,0.0,0.0,0,0.0
1968.0,Head,0,0.0,0.0,0,0.0
1968.0,Hellfighters,0,0.0,0.0,0,0.0
1968.0,Hour of the Wolf,0,0.0,0.0,0,0.0
1968.0,Ice Station Zebra,0,0.0,0.0,0,0.0
1968.0,If....,0,0.0,0.0,0,0.0
1968.0,Il giorno della civetta,0,0.0,0.0,0,0.0
1968.0,The Killing of Sister George,1,0.0,0.0,0,0.0
1968.0,The Lion in Winter,1,0.0,0.0,0,0.0
1968.0,Night of the Living Dead,1,0.0,0.0,0,0.0
1968.0,Once Upon a Time in the West,0,0.0,0.0,0,0.0
1968.0,The Party,1,0.0,0.0,0,0.0
1968.0,Planet of the Apes,0,0.0,0.0,0,0.0
1968.0,The Producers,0,0.0,0.0,0,0.0
1968.0,Reconstruction,0,0.0,0.0,0,0.0
1968.0,Romeo and Juliet,1,0.0,0.0,0,0.0
1968.0,Rosemary's Baby,1,0.0,0.0,0,0.0
1968.0,Star!,1,0.0,0.0,0,0.0
1968.0,Taiyo no oji: Horusu no daiboken,0,0.0,0.0,0,0.0
1968.0,Up the Junction,1,0.0,0.0,0,0.0
1968.0,Where Eagles Dare,1,0.0,0.0,0,0.0
1968.0,Yellow Submarine,0,0.0,0.0,0,0.0
1967.0,A Time for Killing,0,0.0,0.0,0,0.0
1967.0,Asterix the Gaul (Asterix le Gaulois),0,0.0,0.0,0,0.0
1967.0,Barefoot in the Park,1,0.0,0.0,0,0.0
1967.0,Bedazzled,1,0.0,0.0,0,0.0
1967.0,Belle de Jour,1,0.0,0.0,0,0.0
1967.0,Berserk,1,0.0,0.0,0,0.0
1967.0,Bonnie and Clyde,1,0.0,0.0,0,0.0
1967.0,Casino Royale,0,0.0,0.0,0,0.0
1967.0,Cool Hand Luke,0,0.0,0.0,0,0.0
1967.0,Daikaiju kuchusen: Gamera tai Gyaosu,0,0.0,0.0,0,0.0
1967.0,The Dirty Dozen,0,0.0,0.0,0,0.0
1967.0,Elvira Madigan,0,0.0,0.0,0,0.0
1967.0,The Fearless Vampire Killers,0,0.0,0.0,0,0.0
1967.0,The Fox,1,0.0,0.0,0,0.0
1967.0,The Graduate,0,0.0,0.0,0,0.0
1967.0,Guess Who's Coming to Dinner,1,0.0,0.0,0,0.0
1967.0,I Am Curious (Yellow),1,0.0,0.0,0,0.0
1967.0,In the Heat of the Night,0,0.0,0.0,0,0.0
1967.0,Koroshi no rakuin [Branded to Kill],0,0.0,0.0,1,1.0
1967.0,La collectionneuse,0,0.0,1.0,0,1.0
1967.0,Le Samourai,0,0.0,0.0,0,0.0
1967.0,Marketa Lazarova,0,0.0,0.0,0,0.0
1967.0,Peppermint Frappe,0,0.0,0.0,0,0.0
1967.0,Playtime,1,0.0,0.0,0,0.0
1967.0,Smashing Time,1,0.0,0.0,0,0.0
1967.0,Son of Godzilla,0,0.0,0.0,0,0.0
1967.0,Thoroughly Modern Millie,1,0.0,0.0,0,0.0
1967.0,Two for the Road,1,0.0,0.0,0,0.0
1967.0,Uchu daikaiju Girara,1,0.0,0.0,0,0.0
1967.0,Valley of the Dolls,1,0.0,1.0,0,1.0
1967.0,Wait Until Dark,1,0.0,0.0,0,0.0
1967.0,Woman Times Seven,1,0.0,0.0,0,0.0
1967.0,You Only Live Twice,0,0.0,0.0,0,0.0
1967.0,The Young Girls of Rochefort,1,0.0,0.0,0,0.0
1966.0,A Big Hand for the Little Lady,0,0.0,0.0,0,0.0
1966.0,A Man for All Seasons,0,0.0,0.0,0,0.0
1966.0,Alfie,0,0.0,0.0,0,0.0
1966.0,Andrei Rublev,0,0.0,0.0,0,0.0
1966.0,Black Girl,1,0.0,0.0,0,0.0
1966.0,Blood Bath,0,1.0,0.0,0,1.0
1966.0,Blow-Up,0,0.0,0.0,0,0.0
1966.0,Cathy Come Home,1,0.0,0.0,0,0.0
1966.0,Daikaiju ketto: Gamera tai Barugon,0,0.0,0.0,0,0.0
1966.0,Daimajin,0,0.0,0.0,0,0.0
1966.0,Daisies,1,1.0,1.0,0,2.0
1966.0,Death Rides a Horse,0,0.0,0.0,0,0.0
1966.0,Django,0,0.0,0.0,0,0.0
1966.0,Dracula: Prince of Darkness,0,0.0,0.0,0,0.0
1966.0,End of August at the Hotel Ozone,1,0.0,0.0,0,0.0
1966.0,Fahrenheit 451,1,0.0,0.0,0,0.0
1966.0,Fantastic Voyage,0,0.0,0.0,0,0.0
1966.0,The Fortune Cookie,0,0.0,0.0,0,0.0
1966.0,Georgy Girl,1,0.0,1.0,0,1.0
1966.0,"Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)",0,0.0,0.0,0,0.0
